Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
2.051864147,1.483603,0.7271442,-0.2820776,-0.06320138,-0.01456094,0.980406,13.87353,-9.601292,-23.55394,1004.617
2.071688652,0.8712681,0.8481696,-0.7102148,-0.05729945,-0.02426103,0.9837028,13.50217,-9.613695,-23.9959,1004.617
2.091513634,1.544836,0.4850934,-0.03742781,-0.06219752,-0.01160038,0.9944136,13.50217,-9.613695,-23.9959,1004.619
2.111338139,0.6263342,-0.4831098,0.6353592,-0.05976858,-0.009634241,0.9968237,13.87271,-9.609713,-23.99729,1004.619
2.131163120,0.9325016,-0.6041352,0.4518718,-0.06075987,-0.0130747,0.9857099,13.87271,-9.609713,-23.99729,1004.615
2.150987625,0.3201669,-1.451313,0.6353592,-0.06172064,-0.02138205,0.9755363,13.87271,-9.609713,-23.99729,1004.615
2.170812607,1.483603,-0.846186,-0.03742781,-0.06121299,-0.02136431,0.9818083,13.13246,-9.609258,-23.55116,1004.617
2.190637112,0.0139995,0.1825299,-1.016027,-0.05927755,-0.02429453,0.9740598,13.13246,-9.609258,-23.55116,1004.617
2.210462570,-0.5371017,1.75586,-0.8937021,-0.06808254,-0.004332575,0.9920697,13.12178,-8.867448,-23.12077,1004.618
2.230287075,-2.006705,0.0615045,0.08489711,-0.05831799,-0.02283224,0.972614,13.12178,-8.867448,-23.12077,1004.618
2.250111580,-0.2309344,-0.1805463,0.2683845,-0.05777483,-0.02327798,0.9885371,13.12178,-8.867448,-23.12077,1004.62
2.269936562,0.5651007,0.3035553,-0.7713773,-0.05683215,-0.01791677,0.9885595,14.23832,-9.230614,-23.56181,1004.62
2.289761067,0.5651007,1.271759,-0.9548646,-0.06270844,-0.01162047,0.9871761,14.23832,-9.230614,-23.56181,1004.62
2.312064171,0.5651007,0.1825299,0.4518718,-0.06125493,-0.01210571,0.9847522,13.48574,-8.50519,-23.57199,1004.62
2.331888676,-0.4758682,0.7271442,0.1460596,-0.05881074,-0.01403965,0.9852115,13.48574,-8.50519,-23.57199,1004.62
2.351713657,-0.8432691,1.513809,-0.7102148,-0.06365386,-0.01649475,0.9871562,13.48574,-8.50519,-23.57199,1004.62
2.371538162,-0.2309344,0.7271442,-0.5267274,-0.06314244,-0.02038529,0.9880988,14.24324,-9.605729,-23.99868,1004.623
2.391363621,0.0139995,-0.4225971,-1.07719,-0.06365973,-0.007210379,1.000719,14.24324,-9.605729,-23.99868,1004.623
2.411187649,-3.047674,-1.269775,-0.7713773,-0.0563442,-0.01937972,0.9866186,14.24969,-9.894468,-23.10657,1004.623
2.431013107,-3.721242,-1.632851,-1.260677,-0.05439669,-0.01887921,0.9880586,14.24969,-9.894468,-23.10657,1004.625
2.450837612,-4.945911,1.513809,-1.199515,-0.05541965,-0.01989793,0.9716479,14.24969,-9.894468,-23.10657,1004.625
2.470662594,-4.945911,2.118936,-1.016027,-0.07096949,-0.01165857,0.9891518,13.49724,-9.238579,-23.55903,1004.625
2.490487099,-3.598775,0.3035553,0.3295469,-0.06603266,-0.02771363,0.9842154,13.49724,-9.238579,-23.55903,1004.625
2.510312081,-0.04723396,-1.572338,1.246984,-0.06612474,-0.0092023,0.9876898,13.13163,-9.617678,-23.99452,1004.622
2.530136585,0.3201669,0.5456061,1.063496,-0.06755701,-0.01310173,0.9891257,13.13163,-9.617678,-23.99452,1004.622
2.549962044,-2.067938,0.4850934,0.3295469,-0.06164046,-0.03159107,0.9822409,13.13163,-9.617678,-23.99452,1004.626
2.569786549,1.116202,1.029708,0.5741968,-0.0656358,-0.01701987,0.9755801,13.86778,-9.234596,-23.56042,1004.626
2.589611054,2.095937,0.4245807,0.9411715,-0.05925624,-0.0242793,0.9803345,13.86778,-9.234596,-23.56042,1004.629
2.611914158,2.402105,0.2430426,1.124659,-0.05979543,-0.01454215,0.9808702,13.86696,-9.243017,-24.00377,1004.629
2.631739140,0.8100346,1.211246,0.6965217,-0.06113341,-0.03499585,0.9827032,13.86696,-9.243017,-24.00377,1004.627
2.651563645,-0.5371017,1.816373,-0.2209152,-0.06367407,-0.01553145,0.9828171,13.86696,-9.243017,-24.00377,1004.627
2.671388149,-0.1697009,1.211246,0.207222,-0.05781794,-0.01939782,0.9822825,13.49642,-9.247,-24.00238,1004.629
2.691213131,-0.2921678,0.9086823,0.3907094,-0.0670587,-0.01553501,0.9886277,13.49642,-9.247,-24.00238,1004.629
2.711037636,-2.496573,0.6666315,-0.1597527,-0.06312283,-0.02477112,0.9866281,13.87353,-9.601292,-23.55394,1004.632
2.730862618,-0.7820356,0.6061188,-0.2209152,-0.06559771,-0.02823671,0.9682821,13.87353,-9.601292,-23.55394,1004.632
2.750687123,0.6875677,0.7876569,0.3295469,-0.07290721,-0.01508532,0.9857661,13.87353,-9.601292,-23.55394,1004.634
2.770512581,-0.4758682,0.9086823,-0.6490523,-0.06505179,-0.02623611,0.9890445,13.50299,-9.605274,-23.55255,1004.634
2.790337086,0.3814003,2.118936,-0.4044026,-0.06506271,-0.02575504,0.9866336,13.50299,-9.605274,-23.55255,1004.636
2.810162068,0.1364664,1.211246,-0.09859026,-0.06944349,-0.0262693,0.9847243,13.50217,-9.613695,-23.9959,1004.636
2.829986572,1.728537,0.7876569,-0.1597527,-0.06609152,-0.01748939,0.9837857,13.50217,-9.613695,-23.9959,1004.633
2.849811554,-0.5983351,0.6061188,-0.5267274,-0.0680679,-0.01165519,0.9843091,13.50217,-9.613695,-23.9959,1004.633
2.869636059,0.07523298,0.6061188,-0.7102148,-0.06656584,-0.01846107,0.985714,13.87353,-9.601292,-23.55394,1004.633
2.891939163,-1.02697,0.364068,-0.2820776,-0.0651167,-0.01846055,0.9828099,13.87353,-9.601292,-23.55394,1004.633
2.911763668,-0.5371017,0.1220172,-0.465565,-0.06213923,-0.02378052,0.9914545,13.49149,-8.871885,-23.56551,1004.635
2.931589127,0.3814003,0.7271442,-0.465565,-0.06799483,-0.02235816,0.9881152,13.49149,-8.871885,-23.56551,1004.635
2.951413632,0.993735,-1.269775,-0.465565,-0.07239859,-0.02288883,0.9794483,13.49149,-8.871885,-23.56551,1004.635
2.971238613,1.483603,-2.116953,-0.3432401,-0.06410965,-0.02136417,0.988099,13.86861,-9.226177,-23.11707,1004.635
2.991063118,-0.8432691,-1.088237,-1.138352,-0.06119387,-0.02183951,0.9866325,13.86861,-9.226177,-23.11707,1004.634
3.010887623,-1.21067,-0.241059,-1.811139,-0.06172387,-0.01845113,0.9794127,13.87436,-9.592873,-23.11058,1004.634
3.030712605,0.8100346,-0.6646479,-0.5267274,-0.06504519,-0.02329816,0.995817,13.87436,-9.592873,-23.11058,1004.638
3.050537109,0.4426338,0.7876569,-0.9548646,-0.06358245,-0.02866552,0.9880587,13.87436,-9.592873,-23.11058,1004.638
3.070362091,-1.823005,0.4245807,-1.444164,-0.0727232,-0.02619787,1.021426,14.23339,-8.855499,-23.12493,1004.64
3.090186596,-1.516837,-0.4831098,-0.465565,-0.07090571,-0.0218793,0.9910296,14.23339,-8.855499,-23.12493,1004.64
3.110012054,0.6875677,-0.7856733,0.2683845,-0.06652924,-0.01941266,0.9948797,14.23339,-8.855499,-23.12493,1004.641
3.129836559,0.8100346,-0.9066988,0.5130343,-0.06661379,-0.008717891,0.987695,14.23749,-9.239034,-24.00516,1004.641
3.149661541,1.177435,-0.5436226,1.185821,-0.06421549,-0.009218011,0.9770603,14.23749,-9.239034,-24.00516,1004.639
3.171964169,0.6875677,-0.05952091,0.5130343,-0.06316923,-0.02089331,0.979408,13.87833,-9.906872,-23.54854,1004.639
3.191789150,-0.1697009,-0.05952091,0.1460596,-0.0636615,-0.01601134,0.9857107,13.87833,-9.906872,-23.54854,1004.641
3.211613655,-2.190405,-0.1805463,-0.03742781,-0.06656164,-0.02921325,0.9692477,13.49889,-9.221741,-22.67232,1004.641
3.231438637,-0.6595686,-0.3015717,0.3907094,-0.05881847,-0.01942277,0.9740824,13.49889,-9.221741,-22.67232,1004.643
3.251263142,-0.1697009,0.0615045,0.4518718,-0.06313983,-0.02820538,0.9759915,13.49889,-9.221741,-22.67232,1004.643
3.271088600,1.422369,0.7271442,-0.2820776,-0.06804344,-0.02043741,0.9770237,13.13246,-9.609258,-23.55116,1004.643
3.290912628,-0.04723396,0.364068,0.7576842,-0.02264945,-0.03475131,1.001318,13.13246,-9.609258,-23.55116,1004.643
3.310738087,-0.2921678,0.0615045,-1.138352,-0.04117076,-0.02314319,1.008719,13.13246,-9.609258,-23.55116,1004.644
3.330562592,-2.067938,1.150733,-0.4044026,-0.05736021,0.004538996,1.013294,13.87353,-9.601292,-23.55394,1004.644
3.350387096,0.1976999,1.211246,-0.5878899,-0.06264444,-0.007174878,1.013263,13.87353,-9.601292,-23.55394,1004.644
3.370212078,0.1976999,0.7876569,-0.03742781,-0.06163753,-0.0188783,1.004027,14.23914,-9.222195,-23.11845,1004.644
3.390036583,0.6263342,0.1825299,0.3907094,-0.06362157,-0.01402732,1.000684,14.23914,-9.222195,-23.11845,1004.642
3.409861565,-0.2921678,-0.3620844,-0.09859026,-0.0617124,-0.01844293,0.9827914,14.23914,-9.222195,-23.11845,1004.642
3.429686070,-0.7208021,-0.4831098,-0.465565,-0.06754447,-0.01504826,0.9895983,13.49067,-8.880304,-24.00887,1004.644
3.451989174,-2.925207,-1.209262,0.5130343,-0.06462006,-0.02382826,0.9769875,13.49067,-8.880304,-24.00887,1004.644
3.471813679,-0.5371017,0.1825299,0.4518718,-0.06465713,-0.01749942,0.9765376,13.49724,-9.238579,-23.55903,1004.644
3.491639137,0.1364664,0.0615045,0.1460596,-0.06268018,-0.02137771,0.9794029,13.49724,-9.238579,-23.55903,1004.644
3.511463642,1.912237,0.4850934,0.6353592,-0.06614126,-0.01801381,0.9683375,13.49724,-9.238579,-23.55903,1004.644
3.531288624,0.8712681,-0.3015717,0.8800091,-0.06513691,-0.01749725,0.9784709,13.86696,-9.243017,-24.00377,1004.644
3.551113129,0.4426338,0.1220172,0.5741968,-0.06270307,-0.01699422,0.9799083,13.86696,-9.243017,-24.00377,1004.646
3.570938110,-0.1084674,0.8481696,0.6353592,-0.06219934,-0.02333461,0.9745634,13.49642,-9.247,-24.00238,1004.646
3.590762615,0.1364664,1.150733,0.5130343,-0.06511238,-0.02187956,0.9784483,13.49642,-9.247,-24.00238,1004.647
3.610587597,0.993735,1.574322,0.5741968,-0.07381342,-0.0301979,0.9803838,13.49642,-9.247,-24.00238,1004.647
3.630412102,2.402105,0.9691951,0.7576842,-0.07236686,-0.02091066,0.992008,13.8775,-9.915291,-23.99189,1004.645
3.650237560,1.177435,-0.1805463,0.5130343,-0.06268383,-0.01013627,0.9968371,13.8775,-9.915291,-23.99189,1004.645
3.670062065,0.3814003,-0.3620844,0.4518718,-0.05734522,-0.01549404,0.9847134,14.23667,-9.247454,-24.44851,1004.647
3.689887047,0.3201669,-0.5436226,0.6353592,-0.0577803,-0.02377076,0.9861214,14.23667,-9.247454,-24.44851,1004.647
3.709711552,0.1364664,0.8481696,0.02373465,-0.06071738,-0.02184402,0.983734,14.23667,-9.247454,-24.44851,1004.647
3.732014656,-0.1697009,1.574322,-0.2209152,-0.06701784,-0.02430551,0.9861692,13.49807,-9.23016,-23.11568,1004.647
3.751839161,-0.2921678,0.0615045,-0.03742781,-0.06701126,-0.02283419,0.9905208,13.49807,-9.23016,-23.11568,1004.647
3.771664143,0.07523298,-0.846186,0.5741968,-0.06509264,-0.01746561,0.9915032,14.24886,-9.902888,-23.54993,1004.647
3.791488648,0.2589334,-1.027724,0.3295469,-0.06170748,-0.01843941,0.9842394,14.24886,-9.902888,-23.54993,1004.648
3.811313153,0.7488011,-0.1805463,0.6965217,-0.06221895,-0.01894878,0.976034,14.24886,-9.902888,-23.54993,1004.648
3.831138611,1.299902,0.7271442,0.7576842,-0.05928453,-0.01598869,0.9856868,13.49724,-9.238579,-23.55903,1004.646
3.850962639,-0.7820356,2.4215,-0.4044026,-0.06169491,-0.01891931,0.987133,13.49724,-9.238579,-23.55903,1004.646
3.870788098,-0.5983351,1.271759,-0.4044026,-0.06168614,-0.01695755,0.9929352,13.86778,-9.234596,-23.56042,1004.649
3.890612602,-0.5371017,-0.3620844,-0.2820776,-0.06263644,-0.02036871,0.9938882,13.86778,-9.234596,-23.56042,1004.649
3.910437584,1.60607,0.364068,0.5130343,-0.06560517,-0.01602024,0.986204,13.86778,-9.234596,-23.56042,1004.651
3.930262089,0.6875677,0.4245807,0.207222,-0.06218068,-0.01843256,0.9881036,13.86778,-9.234596,-23.56042,1004.651
3.950087071,1.361136,0.1825299,0.207222,-0.06321768,-0.008706132,0.985263,13.86778,-9.234596,-23.56042,1004.651
3.969911576,0.4426338,0.6061188,-0.09859026,-0.05878026,-0.02183982,0.98131,13.50299,-9.605274,-23.55255,1004.651
3.989737034,-1.639304,2.058424,-0.9548646,-0.06849161,-0.02579024,0.979412,13.50299,-9.605274,-23.55255,1004.651
4.009561539,-0.4758682,0.3035553,-0.09859026,-0.07537973,-0.007794033,0.985817,13.50299,-9.605274,-23.55255,1004.653
4.031864643,2.279638,-0.7251607,0.4518718,-0.06512538,-0.01455578,0.9866915,13.49642,-9.247,-24.00238,1004.651
4.051689148,-0.6595686,0.6061188,-0.3432401,-0.0602462,-0.01207489,0.9953658,13.49642,-9.247,-24.00238,1004.651
