Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.522628784,0.9929147,0.001260665,0.02603632,-0.002195646,0.9926103,0.03579207,-0.02597418,-0.03583718,0.9922723
0.525106430,0.9929162,0.001277696,0.02597531,-0.002212998,0.9926068,0.03588894,-0.02591239,-0.03593439,0.9922705
0.527583122,0.9929169,0.001310905,0.02593331,-0.0022469,0.9926033,0.0359743,-0.02586902,-0.03602055,0.9922681
0.530060291,0.9929177,0.001365767,0.02590764,-0.002302649,0.9926007,0.03604491,-0.02584122,-0.03609255,0.9922663
0.532536983,0.9929177,0.001431699,0.02590215,-0.002369784,0.9925986,0.03609976,-0.02583322,-0.03614912,0.9922645
0.535014152,0.9929171,0.001505806,0.02592062,-0.002445614,0.9925969,0.03614122,-0.02584889,-0.03619256,0.9922625
0.537490845,0.9929157,0.001596338,0.02596387,-0.002538383,0.9925956,0.0361679,-0.02588876,-0.03622171,0.9922603
0.539967537,0.9929141,0.001695247,0.02603522,-0.002640173,0.9925953,0.03618012,-0.02595643,-0.03623669,0.9922584
0.542444706,0.992911,0.001797331,0.02613101,-0.002745462,0.9925948,0.03617063,-0.02604847,-0.03623012,0.9922557
0.544921398,0.9929078,0.001915867,0.02624436,-0.002867289,0.9925956,0.03614039,-0.02615751,-0.03620329,0.9922539
0.547398567,0.9929042,0.002034504,0.02636405,-0.002989371,0.9925963,0.03610741,-0.02627292,-0.03617378,0.9922518
0.549875259,0.9929008,0.002158341,0.02648574,-0.003116731,0.9925971,0.03607503,-0.02639012,-0.03614503,0.9922498
0.552351951,0.992898,0.002266243,0.02660133,-0.00322812,0.9925982,0.03604964,-0.0265018,-0.03612286,0.9922482
