Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.396308899,0.9929053,0.02360453,-0.0118472,-0.02374494,0.9929023,-0.011814,0.01156319,0.01209212,0.9931149
0.398785591,0.9929044,0.02364747,-0.01182912,-0.02378705,0.9929019,-0.01176003,0.01154589,0.01203822,0.9931157
0.401262283,0.9929041,0.02369607,-0.01180249,-0.0238345,0.9929021,-0.01168865,0.01152039,0.01196678,0.9931173
0.403739929,0.9929024,0.02376035,-0.01180823,-0.02389771,0.9929017,-0.01159051,0.01152771,0.01186955,0.9931183
0.406216145,0.9929003,0.0238274,-0.01180602,-0.02396336,0.992901,-0.01147189,0.01152756,0.01175168,0.9931192
0.408693791,0.9928983,0.02389962,-0.01183599,-0.02403438,0.9929008,-0.01133751,0.0115599,0.01161888,0.9931204
0.411170483,0.9928962,0.02397997,-0.0118598,-0.02411336,0.9929007,-0.01119592,0.01158619,0.01147884,0.9931219
0.413647175,0.9928938,0.02405491,-0.01191283,-0.02418669,0.9929011,-0.0110063,0.01164294,0.01129141,0.9931234
0.416124344,0.992891,0.02414045,-0.01197597,-0.02427064,0.9929011,-0.01080964,0.01170988,0.01109734,0.9931248
0.418601036,0.9928879,0.02422048,-0.01206842,-0.02434937,0.9929013,-0.01061337,0.0118062,0.01090431,0.9931257
0.421078205,0.9928848,0.02430064,-0.01215837,-0.02442833,0.9929012,-0.01043,0.01189974,0.01072414,0.9931265
0.423554897,0.9928813,0.02437505,-0.0123025,-0.02450194,0.9929016,-0.01023551,0.0120478,0.01053412,0.9931269
0.426032066,0.9928774,0.02443853,-0.01249953,-0.02456515,0.9929021,-0.01004331,0.01224883,0.01034759,0.9931265
0.428508759,0.9928735,0.02448916,-0.01268707,-0.02461558,0.9929023,-0.009871923,0.01244,0.0101815,0.9931256
0.430985928,0.9928697,0.02452631,-0.01292205,-0.02465264,0.9929034,-0.009675591,0.01267938,0.009991488,0.9931246
0.433462620,0.9928657,0.02456359,-0.01313875,-0.02468932,0.9929044,-0.009461348,0.01290093,0.009783137,0.9931237
0.435939312,0.9928623,0.02458196,-0.01337519,-0.02470712,0.9929061,-0.009241712,0.01314256,0.00956965,0.9931226
0.438416958,0.9928586,0.02458939,-0.01362954,-0.02471415,0.9929079,-0.009030612,0.01340198,0.009365,0.9931211
0.440893173,0.9928553,0.02458852,-0.01387796,-0.02471303,0.9929097,-0.008842014,0.013655,0.009182591,0.9931195
