Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
3.480119705,0.0139995,0.0009917939,-0.03742781,0.004902399,-0.002951899,1.003744,-29.47754,9.34923,-24.87616,1003.647
3.499934673,0.1364664,0.2430426,-0.2209152,0.001483336,-0.002980064,0.9994187,-29.47754,9.34923,-24.87616,1003.647
3.519750595,0.1364664,-0.05952091,-0.2209152,0.006313353,0.0009322985,0.9960336,-29.47754,9.34923,-24.87616,1003.648
3.539566517,0.1976999,0.0615045,-0.1597527,0.004380044,-4.693097E-05,0.9979698,-29.47825,9.342012,-25.25618,1003.648
3.559382439,0.1976999,0.0615045,-0.03742781,0.003421564,-0.00199732,0.9989303,-29.47825,9.342012,-25.25618,1003.647
3.579197884,0.1976999,0.0615045,-0.2820776,0.003411773,0.0009289151,1.000876,-29.47754,9.34923,-24.87616,1003.647
3.599013806,0.0139995,0.0009917939,-0.09859026,0.003390503,0.003846947,0.9994433,-29.47754,9.34923,-24.87616,1003.648
3.618828774,0.2589334,0.1220172,-0.2209152,-0.001445009,-0.002024832,0.9979916,-29.47754,9.34923,-24.87616,1003.648
3.638644695,0.1364664,0.0615045,0.02373465,0.007799083,-0.001485399,0.9998745,-29.16805,9.359764,-24.4973,1003.649
3.658460617,0.07523298,0.1220172,-0.2820776,0.006828641,0.0004666394,1.003751,-29.16805,9.359764,-24.4973,1003.649
3.678276539,0.07523298,0.2430426,-0.2820776,0.001923826,0.00138954,0.9931638,-29.16805,9.359764,-24.4973,1003.647
3.698092461,0.07523298,0.0009917939,-0.1597527,0.008776683,-1.021731E-05,1.003738,-29.16805,9.359764,-24.4973,1003.647
3.720384598,0.1976999,0.0615045,-0.1597527,0.002874175,0.007733967,0.9970527,-29.16805,9.359764,-24.4973,1003.648
3.740200520,0.1364664,0.1220172,-0.2820776,0.002410155,0.001392057,0.9931612,-29.17451,9.719244,-24.8838,1003.648
3.760016442,0.07523298,0.1825299,-0.3432401,0.006333536,-0.001497637,0.9979517,-29.17451,9.719244,-24.8838,1003.649
3.779832363,0.2589334,0.0615045,-0.09859026,0.002922718,0.001413323,1.000881,-29.17451,9.719244,-24.8838,1003.649
3.799647331,0.1976999,0.3035553,-0.1597527,0.006313353,0.0009322985,0.9960336,-29.17451,9.719244,-24.8838,1003.651
3.819463253,0.0139995,0.1220172,-0.2209152,0.004821087,0.004811942,0.9926829,-29.17451,9.719244,-24.8838,1003.651
3.839278698,0.2589334,0.1220172,-0.1597527,0.0005167047,-0.002003046,1.002808,-29.17522,9.712027,-25.26382,1003.652
